INFO 2026-06-11 14:48:57,051 autoreload 10488 11888 Watching for file changes with StatReloader
INFO 2026-06-11 15:24:08,407 basehttp 10488 19440 "POST /api/auth/refresh/ HTTP/1.1" 200 269
INFO 2026-06-11 15:24:08,686 basehttp 10488 19440 "GET /api/auth/me/ HTTP/1.1" 200 218
INFO 2026-06-11 15:24:08,722 basehttp 10488 17164 "GET /api/auth/me/ HTTP/1.1" 200 218
INFO 2026-06-11 15:24:09,073 basehttp 10488 17164 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:24:09,103 basehttp 10488 19440 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:24:09,315 basehttp 10488 19440 "GET /api/doctors/?is_active=true HTTP/1.1" 200 590
INFO 2026-06-11 15:24:09,315 basehttp 10488 17164 "GET /api/specialized-services/ HTTP/1.1" 200 743
INFO 2026-06-11 15:24:09,366 basehttp 10488 19776 "GET /api/doctors/?is_active=true HTTP/1.1" 200 590
INFO 2026-06-11 15:24:09,371 basehttp 10488 18908 "GET /api/specialized-services/ HTTP/1.1" 200 743
INFO 2026-06-11 15:24:18,104 basehttp 10488 18908 "GET /api/patients/?search=maulid HTTP/1.1" 200 161
INFO 2026-06-11 15:25:09,078 basehttp 10488 18908 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:26:09,082 basehttp 10488 18908 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:27:09,087 basehttp 10488 18908 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:27:37,103 basehttp 10488 19776 "GET /api/specialized-services/ HTTP/1.1" 200 743
INFO 2026-06-11 15:27:37,106 basehttp 10488 18908 "GET /api/doctors/?is_active=true HTTP/1.1" 200 590
INFO 2026-06-11 15:27:50,115 basehttp 10488 18908 "POST /api/auth/refresh/ HTTP/1.1" 200 269
INFO 2026-06-11 15:27:50,123 basehttp 10488 19776 "POST /api/auth/refresh/ HTTP/1.1" 200 269
INFO 2026-06-11 15:27:50,355 basehttp 10488 19776 "GET /api/auth/me/ HTTP/1.1" 200 218
INFO 2026-06-11 15:27:50,388 basehttp 10488 18908 "GET /api/auth/me/ HTTP/1.1" 200 218
INFO 2026-06-11 15:27:50,756 basehttp 10488 18908 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:27:50,789 basehttp 10488 19776 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:27:51,009 basehttp 10488 19776 "GET /api/doctors/?is_active=true HTTP/1.1" 200 590
INFO 2026-06-11 15:27:51,024 basehttp 10488 18908 "GET /api/specialized-services/ HTTP/1.1" 200 743
INFO 2026-06-11 15:27:51,091 basehttp 10488 19776 "GET /api/specialized-services/ HTTP/1.1" 200 743
INFO 2026-06-11 15:27:51,092 basehttp 10488 17164 "GET /api/doctors/?is_active=true HTTP/1.1" 200 590
INFO 2026-06-11 15:27:59,159 basehttp 10488 17164 "GET /api/patients/?search=maulid HTTP/1.1" 200 161
INFO 2026-06-11 15:28:07,447 basehttp 10488 17164 "GET /api/patients/?search=maulid HTTP/1.1" 200 161
INFO 2026-06-11 15:28:08,428 basehttp 10488 17164 "GET /api/patients/?search=maulid HTTP/1.1" 200 161
INFO 2026-06-11 15:28:09,268 basehttp 10488 17164 "GET /api/patients/?search=maulid HTTP/1.1" 200 161
INFO 2026-06-11 15:28:10,389 basehttp 10488 17164 "GET /api/patients/?search=maulid HTTP/1.1" 200 161
INFO 2026-06-11 15:28:23,292 basehttp 10488 17164 "POST /api/auth/refresh/ HTTP/1.1" 200 269
INFO 2026-06-11 15:28:23,293 basehttp 10488 19776 "POST /api/auth/refresh/ HTTP/1.1" 200 269
INFO 2026-06-11 15:28:23,500 basehttp 10488 19776 "GET /api/auth/me/ HTTP/1.1" 200 218
INFO 2026-06-11 15:28:23,528 basehttp 10488 17164 "GET /api/auth/me/ HTTP/1.1" 200 218
INFO 2026-06-11 15:28:23,786 basehttp 10488 17164 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:28:23,829 basehttp 10488 19776 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:28:24,061 basehttp 10488 17164 "GET /api/specialized-services/ HTTP/1.1" 200 743
INFO 2026-06-11 15:28:24,073 basehttp 10488 19776 "GET /api/doctors/?is_active=true HTTP/1.1" 200 590
INFO 2026-06-11 15:28:24,135 basehttp 10488 18908 "GET /api/specialized-services/ HTTP/1.1" 200 743
INFO 2026-06-11 15:28:24,170 basehttp 10488 17164 "GET /api/doctors/?is_active=true HTTP/1.1" 200 590
INFO 2026-06-11 15:29:23,804 basehttp 10488 17164 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:29:43,822 basehttp 10488 17164 "POST /api/auth/refresh/ HTTP/1.1" 200 269
INFO 2026-06-11 15:29:43,834 basehttp 10488 18908 "POST /api/auth/refresh/ HTTP/1.1" 200 269
INFO 2026-06-11 15:29:44,091 basehttp 10488 18908 "GET /api/auth/me/ HTTP/1.1" 200 218
INFO 2026-06-11 15:29:44,121 basehttp 10488 17164 "GET /api/auth/me/ HTTP/1.1" 200 218
INFO 2026-06-11 15:29:44,508 basehttp 10488 17164 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:29:44,534 basehttp 10488 18908 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:29:44,753 basehttp 10488 17164 "GET /api/specialized-services/ HTTP/1.1" 200 743
INFO 2026-06-11 15:29:44,759 basehttp 10488 18908 "GET /api/doctors/?is_active=true HTTP/1.1" 200 590
INFO 2026-06-11 15:29:44,801 basehttp 10488 19776 "GET /api/specialized-services/ HTTP/1.1" 200 743
INFO 2026-06-11 15:29:44,814 basehttp 10488 17164 "GET /api/doctors/?is_active=true HTTP/1.1" 200 590
INFO 2026-06-11 15:29:50,155 basehttp 10488 17164 "GET /api/patients/?search=maulid HTTP/1.1" 200 161
INFO 2026-06-11 15:30:44,526 basehttp 10488 17164 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:31:45,078 basehttp 10488 17164 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:32:45,085 basehttp 10488 17164 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:33:32,400 basehttp 10488 19908 "GET /api/doctors/?is_active=true HTTP/1.1" 200 590
INFO 2026-06-11 15:33:32,403 basehttp 10488 19312 "GET /api/specialized-services/ HTTP/1.1" 200 743
INFO 2026-06-11 15:33:37,424 basehttp 10488 19908 "OPTIONS /api/notifications/ HTTP/1.1" 200 0
INFO 2026-06-11 15:33:37,424 basehttp 10488 19312 "OPTIONS /api/notifications/ HTTP/1.1" 200 0
INFO 2026-06-11 15:33:37,510 basehttp 10488 19312 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-06-11 15:33:37,583 basehttp 10488 19908 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-06-11 15:33:42,501 basehttp 10488 19908 "POST /api/auth/refresh/ HTTP/1.1" 200 269
INFO 2026-06-11 15:33:42,506 basehttp 10488 19312 "POST /api/auth/refresh/ HTTP/1.1" 200 269
INFO 2026-06-11 15:33:42,683 basehttp 10488 19312 "GET /api/auth/me/ HTTP/1.1" 200 218
INFO 2026-06-11 15:33:42,722 basehttp 10488 19908 "GET /api/auth/me/ HTTP/1.1" 200 218
INFO 2026-06-11 15:33:43,057 basehttp 10488 19908 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:33:43,105 basehttp 10488 19312 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:33:43,253 basehttp 10488 19312 "GET /api/doctors/?is_active=true HTTP/1.1" 200 590
INFO 2026-06-11 15:33:43,265 basehttp 10488 19908 "GET /api/specialized-services/ HTTP/1.1" 200 743
INFO 2026-06-11 15:33:43,315 basehttp 10488 20452 "GET /api/doctors/?is_active=true HTTP/1.1" 200 590
INFO 2026-06-11 15:33:43,316 basehttp 10488 19312 "GET /api/specialized-services/ HTTP/1.1" 200 743
INFO 2026-06-11 15:33:48,348 basehttp 10488 19312 "POST /api/auth/refresh/ HTTP/1.1" 200 269
INFO 2026-06-11 15:33:48,348 basehttp 10488 20452 "POST /api/auth/refresh/ HTTP/1.1" 200 269
INFO 2026-06-11 15:33:48,548 basehttp 10488 19312 "GET /api/auth/me/ HTTP/1.1" 200 218
INFO 2026-06-11 15:33:48,578 basehttp 10488 20452 "GET /api/auth/me/ HTTP/1.1" 200 218
INFO 2026-06-11 15:33:48,863 basehttp 10488 20452 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:33:48,898 basehttp 10488 19312 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:33:49,138 basehttp 10488 19312 "GET /api/doctors/?is_active=true HTTP/1.1" 200 590
INFO 2026-06-11 15:33:49,150 basehttp 10488 20452 "GET /api/specialized-services/ HTTP/1.1" 200 743
INFO 2026-06-11 15:33:49,205 basehttp 10488 19908 "GET /api/doctors/?is_active=true HTTP/1.1" 200 590
INFO 2026-06-11 15:33:49,205 basehttp 10488 19312 "GET /api/specialized-services/ HTTP/1.1" 200 743
INFO 2026-06-11 15:33:57,863 basehttp 10488 19312 "GET /api/patients/?search=maulid HTTP/1.1" 200 161
INFO 2026-06-11 15:34:48,871 basehttp 10488 19312 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:35:16,571 basehttp 10488 19312 "OPTIONS /api/visits/ HTTP/1.1" 200 0
WARNING 2026-06-11 15:35:16,660 basehttp 10488 19312 "POST /api/visits/ HTTP/1.1" 400 75
INFO 2026-06-11 15:35:49,074 basehttp 10488 19312 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:36:49,074 basehttp 10488 19312 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:37:49,072 basehttp 10488 19312 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:37:58,221 basehttp 10488 19908 "POST /api/auth/refresh/ HTTP/1.1" 200 269
INFO 2026-06-11 15:37:58,222 basehttp 10488 19312 "POST /api/auth/refresh/ HTTP/1.1" 200 269
INFO 2026-06-11 15:37:58,496 basehttp 10488 19312 "GET /api/auth/me/ HTTP/1.1" 200 218
INFO 2026-06-11 15:37:58,524 basehttp 10488 19908 "GET /api/auth/me/ HTTP/1.1" 200 218
INFO 2026-06-11 15:37:58,910 basehttp 10488 19908 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:37:58,940 basehttp 10488 19312 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:37:59,167 basehttp 10488 19312 "GET /api/doctors/?is_active=true HTTP/1.1" 200 590
INFO 2026-06-11 15:37:59,168 basehttp 10488 19908 "GET /api/specialized-services/ HTTP/1.1" 200 743
INFO 2026-06-11 15:37:59,204 basehttp 10488 20452 "GET /api/doctors/?is_active=true HTTP/1.1" 200 590
INFO 2026-06-11 15:37:59,211 basehttp 10488 19312 "GET /api/specialized-services/ HTTP/1.1" 200 743
INFO 2026-06-11 15:38:07,551 basehttp 10488 19312 "GET /api/patients/?search=maulid HTTP/1.1" 200 161
INFO 2026-06-11 15:38:44,213 basehttp 10488 19312 "POST /api/visits/ HTTP/1.1" 201 210
INFO 2026-06-11 15:38:44,449 basehttp 10488 19312 "OPTIONS /api/visits/undefined/ HTTP/1.1" 200 0
INFO 2026-06-11 15:38:44,450 basehttp 10488 20452 "OPTIONS /api/visits/undefined/ HTTP/1.1" 200 0
WARNING 2026-06-11 15:38:44,527 basehttp 10488 20452 "GET /api/visits/undefined/ HTTP/1.1" 404 23
WARNING 2026-06-11 15:38:44,572 basehttp 10488 19312 "GET /api/visits/undefined/ HTTP/1.1" 404 23
INFO 2026-06-11 15:38:59,134 basehttp 10488 19312 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:39:59,095 basehttp 10488 19312 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:40:59,069 basehttp 10488 19312 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:41:40,301 basehttp 10488 19312 "POST /api/auth/refresh/ HTTP/1.1" 200 269
INFO 2026-06-11 15:41:40,302 basehttp 10488 20452 "POST /api/auth/refresh/ HTTP/1.1" 200 269
INFO 2026-06-11 15:41:40,593 basehttp 10488 20452 "GET /api/auth/me/ HTTP/1.1" 200 218
INFO 2026-06-11 15:41:40,621 basehttp 10488 19312 "GET /api/auth/me/ HTTP/1.1" 200 218
INFO 2026-06-11 15:41:40,980 basehttp 10488 19312 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:41:41,006 basehttp 10488 20452 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
WARNING 2026-06-11 15:41:41,232 basehttp 10488 20452 "GET /api/visits/undefined/ HTTP/1.1" 404 23
WARNING 2026-06-11 15:41:41,263 basehttp 10488 19312 "GET /api/visits/undefined/ HTTP/1.1" 404 23
INFO 2026-06-11 15:41:52,640 basehttp 10488 20452 "POST /api/auth/refresh/ HTTP/1.1" 200 269
INFO 2026-06-11 15:41:52,645 basehttp 10488 19312 "POST /api/auth/refresh/ HTTP/1.1" 200 269
INFO 2026-06-11 15:41:52,880 basehttp 10488 19312 "GET /api/auth/me/ HTTP/1.1" 200 218
INFO 2026-06-11 15:41:52,917 basehttp 10488 20452 "GET /api/auth/me/ HTTP/1.1" 200 218
INFO 2026-06-11 15:41:53,255 basehttp 10488 20452 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:41:53,282 basehttp 10488 19312 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
WARNING 2026-06-11 15:41:53,477 basehttp 10488 19312 "GET /api/visits/undefined/ HTTP/1.1" 404 23
WARNING 2026-06-11 15:41:53,515 basehttp 10488 20452 "GET /api/visits/undefined/ HTTP/1.1" 404 23
INFO 2026-06-11 15:41:56,519 basehttp 10488 19312 "GET /api/specialized-services/ HTTP/1.1" 200 743
INFO 2026-06-11 15:41:56,532 basehttp 10488 20452 "GET /api/doctors/?is_active=true HTTP/1.1" 200 590
INFO 2026-06-11 15:41:56,565 basehttp 10488 19908 "GET /api/specialized-services/ HTTP/1.1" 200 743
INFO 2026-06-11 15:41:56,600 basehttp 10488 19312 "GET /api/doctors/?is_active=true HTTP/1.1" 200 590
INFO 2026-06-11 15:42:03,243 basehttp 10488 19312 "POST /api/auth/refresh/ HTTP/1.1" 200 269
INFO 2026-06-11 15:42:03,249 basehttp 10488 19908 "POST /api/auth/refresh/ HTTP/1.1" 200 269
INFO 2026-06-11 15:42:03,484 basehttp 10488 19908 "GET /api/auth/me/ HTTP/1.1" 200 218
INFO 2026-06-11 15:42:03,523 basehttp 10488 19312 "GET /api/auth/me/ HTTP/1.1" 200 218
INFO 2026-06-11 15:42:03,793 basehttp 10488 19312 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:42:03,825 basehttp 10488 19908 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:42:04,047 basehttp 10488 19312 "GET /api/specialized-services/ HTTP/1.1" 200 743
INFO 2026-06-11 15:42:04,048 basehttp 10488 19908 "GET /api/doctors/?is_active=true HTTP/1.1" 200 590
INFO 2026-06-11 15:42:04,106 basehttp 10488 20452 "GET /api/specialized-services/ HTTP/1.1" 200 743
INFO 2026-06-11 15:42:04,114 basehttp 10488 19312 "GET /api/doctors/?is_active=true HTTP/1.1" 200 590
INFO 2026-06-11 15:42:09,030 basehttp 10488 20452 "GET /api/visits/?today=true&limit=10 HTTP/1.1" 200 972
INFO 2026-06-11 15:42:09,043 basehttp 10488 19312 "GET /api/dashboard/ HTTP/1.1" 200 180
INFO 2026-06-11 15:42:09,129 basehttp 10488 19908 "GET /api/visits/?today=true&limit=10 HTTP/1.1" 200 972
INFO 2026-06-11 15:42:09,134 basehttp 10488 20452 "GET /api/dashboard/ HTTP/1.1" 200 180
INFO 2026-06-11 15:42:12,808 basehttp 10488 19908 "OPTIONS /api/visits/1/ HTTP/1.1" 200 0
INFO 2026-06-11 15:42:12,809 basehttp 10488 20452 "OPTIONS /api/visits/1/ HTTP/1.1" 200 0
INFO 2026-06-11 15:42:12,894 basehttp 10488 20452 "GET /api/visits/1/ HTTP/1.1" 200 920
INFO 2026-06-11 15:42:12,954 basehttp 10488 19908 "GET /api/visits/1/ HTTP/1.1" 200 920
INFO 2026-06-11 15:42:33,385 basehttp 10488 19908 "GET /api/queue/?department=CONSULTATION HTTP/1.1" 200 52
INFO 2026-06-11 15:42:33,431 basehttp 10488 20452 "GET /api/queue/?department=CONSULTATION HTTP/1.1" 200 52
INFO 2026-06-11 15:42:37,514 basehttp 10488 20452 "POST /api/auth/refresh/ HTTP/1.1" 200 269
INFO 2026-06-11 15:42:37,515 basehttp 10488 19908 "POST /api/auth/refresh/ HTTP/1.1" 200 269
INFO 2026-06-11 15:42:37,591 basehttp 10488 19908 "GET /api/auth/me/ HTTP/1.1" 200 218
INFO 2026-06-11 15:42:37,627 basehttp 10488 20452 "GET /api/auth/me/ HTTP/1.1" 200 218
INFO 2026-06-11 15:42:37,745 basehttp 10488 20452 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:42:37,776 basehttp 10488 19908 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:42:38,477 basehttp 10488 19908 "GET /api/visits/1/ HTTP/1.1" 200 920
INFO 2026-06-11 15:42:38,534 basehttp 10488 20452 "GET /api/visits/1/ HTTP/1.1" 200 920
INFO 2026-06-11 15:42:48,924 basehttp 10488 19908 "GET /api/specialized-services/ HTTP/1.1" 200 743
INFO 2026-06-11 15:42:48,936 basehttp 10488 20452 "GET /api/doctors/?is_active=true HTTP/1.1" 200 590
INFO 2026-06-11 15:42:48,982 basehttp 10488 19312 "GET /api/specialized-services/ HTTP/1.1" 200 743
INFO 2026-06-11 15:42:48,991 basehttp 10488 19908 "GET /api/doctors/?is_active=true HTTP/1.1" 200 590
INFO 2026-06-11 15:42:50,379 basehttp 10488 20452 "OPTIONS /api/appointments/?today=true HTTP/1.1" 200 0
INFO 2026-06-11 15:42:50,380 basehttp 10488 19908 "OPTIONS /api/appointments/?today=true HTTP/1.1" 200 0
INFO 2026-06-11 15:42:50,381 basehttp 10488 19312 "OPTIONS /api/patients/?limit=100 HTTP/1.1" 200 0
INFO 2026-06-11 15:42:50,388 basehttp 10488 20452 "OPTIONS /api/patients/?limit=100 HTTP/1.1" 200 0
INFO 2026-06-11 15:42:50,440 basehttp 10488 18660 "GET /api/doctors/?is_active=true HTTP/1.1" 200 590
INFO 2026-06-11 15:42:51,113 basehttp 10488 19312 "GET /api/appointments/?today=true HTTP/1.1" 200 52
INFO 2026-06-11 15:42:51,149 basehttp 10488 20452 "GET /api/patients/?limit=100 HTTP/1.1" 200 1655
INFO 2026-06-11 15:42:51,169 basehttp 10488 19908 "GET /api/doctors/?is_active=true HTTP/1.1" 200 590
INFO 2026-06-11 15:42:51,185 basehttp 10488 18660 "GET /api/appointments/?today=true HTTP/1.1" 200 52
INFO 2026-06-11 15:42:51,200 basehttp 10488 19312 "GET /api/patients/?limit=100 HTTP/1.1" 200 1655
INFO 2026-06-11 15:42:54,834 basehttp 10488 19312 "POST /api/auth/refresh/ HTTP/1.1" 200 269
INFO 2026-06-11 15:42:54,837 basehttp 10488 18660 "POST /api/auth/refresh/ HTTP/1.1" 200 269
INFO 2026-06-11 15:42:54,999 basehttp 10488 18660 "GET /api/auth/me/ HTTP/1.1" 200 218
INFO 2026-06-11 15:42:55,028 basehttp 10488 19312 "GET /api/auth/me/ HTTP/1.1" 200 218
INFO 2026-06-11 15:42:56,107 basehttp 10488 19908 "GET /api/specialized-services/ HTTP/1.1" 200 743
INFO 2026-06-11 15:42:56,115 basehttp 10488 19312 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:42:56,137 basehttp 10488 18660 "GET /api/doctors/?is_active=true HTTP/1.1" 200 590
INFO 2026-06-11 15:42:56,166 basehttp 10488 20452 "GET /api/specialized-services/ HTTP/1.1" 200 743
INFO 2026-06-11 15:42:56,187 basehttp 10488 19908 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:42:56,210 basehttp 10488 19312 "GET /api/doctors/?is_active=true HTTP/1.1" 200 590
INFO 2026-06-11 15:42:56,225 basehttp 10488 20452 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:42:57,202 basehttp 10488 19312 "GET /api/visits/?today=true&limit=10 HTTP/1.1" 200 972
INFO 2026-06-11 15:42:57,202 basehttp 10488 20452 "GET /api/dashboard/ HTTP/1.1" 200 180
INFO 2026-06-11 15:42:57,281 basehttp 10488 19908 "GET /api/visits/?today=true&limit=10 HTTP/1.1" 200 972
INFO 2026-06-11 15:42:57,296 basehttp 10488 18660 "GET /api/dashboard/ HTTP/1.1" 200 180
INFO 2026-06-11 15:43:00,066 basehttp 10488 19908 "GET /api/visits/?today=true&limit=10 HTTP/1.1" 200 972
INFO 2026-06-11 15:43:00,068 basehttp 10488 18660 "GET /api/dashboard/ HTTP/1.1" 200 180
INFO 2026-06-11 15:43:00,140 basehttp 10488 20452 "GET /api/visits/?today=true&limit=10 HTTP/1.1" 200 972
INFO 2026-06-11 15:43:00,160 basehttp 10488 19908 "GET /api/dashboard/ HTTP/1.1" 200 180
INFO 2026-06-11 15:43:20,028 basehttp 10488 19908 "GET /api/dashboard/ HTTP/1.1" 200 180
INFO 2026-06-11 15:43:20,043 basehttp 10488 20452 "GET /api/visits/?today=true&limit=10 HTTP/1.1" 200 972
INFO 2026-06-11 15:43:20,135 basehttp 10488 18660 "GET /api/dashboard/ HTTP/1.1" 200 180
INFO 2026-06-11 15:43:20,136 basehttp 10488 19908 "GET /api/visits/?today=true&limit=10 HTTP/1.1" 200 972
INFO 2026-06-11 15:43:52,098 basehttp 10488 19908 "GET /api/dashboard/ HTTP/1.1" 200 180
INFO 2026-06-11 15:43:52,099 basehttp 10488 18660 "GET /api/visits/?today=true&limit=10 HTTP/1.1" 200 972
INFO 2026-06-11 15:43:52,201 basehttp 10488 20452 "GET /api/visits/?today=true&limit=10 HTTP/1.1" 200 972
INFO 2026-06-11 15:43:52,202 basehttp 10488 19312 "GET /api/dashboard/ HTTP/1.1" 200 180
INFO 2026-06-11 15:43:55,105 basehttp 10488 19312 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:43:57,694 basehttp 10488 19312 "GET /api/visits/1/ HTTP/1.1" 200 920
INFO 2026-06-11 15:43:57,759 basehttp 10488 20452 "GET /api/visits/1/ HTTP/1.1" 200 920
INFO 2026-06-11 15:44:29,371 basehttp 10488 20452 "POST /api/auth/logout/ HTTP/1.1" 200 37
INFO 2026-06-11 15:44:54,359 basehttp 10488 20452 "POST /api/auth/login/ HTTP/1.1" 200 793
INFO 2026-06-11 15:44:54,583 basehttp 10488 20452 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:44:54,616 basehttp 10488 19312 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:44:54,888 basehttp 10488 18660 "GET /api/lab-orders/?status=REPORTED HTTP/1.1" 200 52
INFO 2026-06-11 15:44:54,889 basehttp 10488 19312 "GET /api/dashboard/ HTTP/1.1" 200 142
INFO 2026-06-11 15:44:54,904 basehttp 10488 19908 "GET /api/appointments/?today=true&my=true HTTP/1.1" 200 52
INFO 2026-06-11 15:44:54,904 basehttp 10488 20452 "GET /api/queue/?department=CONSULTATION HTTP/1.1" 200 52
INFO 2026-06-11 15:44:54,989 basehttp 10488 19312 "GET /api/dashboard/ HTTP/1.1" 200 142
INFO 2026-06-11 15:44:55,031 basehttp 10488 18660 "GET /api/lab-orders/?status=REPORTED HTTP/1.1" 200 52
INFO 2026-06-11 15:44:55,053 basehttp 10488 20452 "GET /api/queue/?department=CONSULTATION HTTP/1.1" 200 52
INFO 2026-06-11 15:44:55,079 basehttp 10488 19908 "GET /api/appointments/?today=true&my=true HTTP/1.1" 200 52
INFO 2026-06-11 15:45:11,114 basehttp 10488 19908 "GET /api/queue/?department=CONSULTATION HTTP/1.1" 200 52
INFO 2026-06-11 15:45:11,159 basehttp 10488 20452 "GET /api/queue/?department=CONSULTATION HTTP/1.1" 200 52
INFO 2026-06-11 15:45:15,043 basehttp 10488 19908 "POST /api/auth/refresh/ HTTP/1.1" 200 269
INFO 2026-06-11 15:45:15,044 basehttp 10488 20452 "POST /api/auth/refresh/ HTTP/1.1" 200 269
INFO 2026-06-11 15:45:15,174 basehttp 10488 19908 "GET /api/auth/me/ HTTP/1.1" 200 246
INFO 2026-06-11 15:45:15,206 basehttp 10488 20452 "GET /api/auth/me/ HTTP/1.1" 200 246
INFO 2026-06-11 15:45:15,474 basehttp 10488 20452 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:45:15,505 basehttp 10488 19908 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:45:15,740 basehttp 10488 20452 "GET /api/queue/?department=CONSULTATION HTTP/1.1" 200 52
INFO 2026-06-11 15:45:15,759 basehttp 10488 19908 "GET /api/dashboard/ HTTP/1.1" 200 142
INFO 2026-06-11 15:45:15,797 basehttp 10488 19312 "GET /api/lab-orders/?status=REPORTED HTTP/1.1" 200 52
INFO 2026-06-11 15:45:15,797 basehttp 10488 18660 "GET /api/appointments/?today=true&my=true HTTP/1.1" 200 52
INFO 2026-06-11 15:45:15,867 basehttp 10488 20672 "GET /api/queue/?department=CONSULTATION HTTP/1.1" 200 52
INFO 2026-06-11 15:45:15,868 basehttp 10488 20452 "GET /api/lab-orders/?status=REPORTED HTTP/1.1" 200 52
INFO 2026-06-11 15:45:15,869 basehttp 10488 21008 "GET /api/dashboard/ HTTP/1.1" 200 142
INFO 2026-06-11 15:45:15,889 basehttp 10488 19312 "GET /api/appointments/?today=true&my=true HTTP/1.1" 200 52
INFO 2026-06-11 15:45:19,955 basehttp 10488 19312 "GET /api/queue/?department=CONSULTATION HTTP/1.1" 200 52
INFO 2026-06-11 15:45:20,006 basehttp 10488 20452 "GET /api/queue/?department=CONSULTATION HTTP/1.1" 200 52
INFO 2026-06-11 15:45:25,556 basehttp 10488 20452 "POST /api/auth/refresh/ HTTP/1.1" 200 269
INFO 2026-06-11 15:45:25,563 basehttp 10488 19312 "POST /api/auth/refresh/ HTTP/1.1" 200 269
INFO 2026-06-11 15:45:25,622 basehttp 10488 19312 "GET /api/auth/me/ HTTP/1.1" 200 246
INFO 2026-06-11 15:45:25,654 basehttp 10488 20452 "GET /api/auth/me/ HTTP/1.1" 200 246
INFO 2026-06-11 15:45:25,821 basehttp 10488 20452 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:45:25,868 basehttp 10488 19312 "GET /api/notifications/unread_count/ HTTP/1.1" 200 18
INFO 2026-06-11 15:45:26,149 basehttp 10488 19312 "GET /api/dashboard/ HTTP/1.1" 200 142
INFO 2026-06-11 15:45:26,152 basehttp 10488 20452 "GET /api/queue/?department=CONSULTATION HTTP/1.1" 200 52
